Customer_ID,Gender,Age,Annual_Income,Product_Category,Average_Spend,Visits_per_Month,Add_to_Cart_Count,Wishlist_Count,Loyalty_Score,Customer_Tenure,Payment_Method,Discount_Usage,Referral_Source,Frequent_Buyer,Online_Shopper,Membership_Status,Usage_Time,Customer_Segment,Last_Purchase_Date,Churn
655,Female,55,66819,Fashion,80.83573265427603,21,18,9,4.450490772687987,25,PayPal,No,Google,Yes,No,Gold,1.4121716801007067,Medium,2025-10-16,0
656,Male,29,129326,Electronics,200.43307865218463,24,34,10,8.534457677755231,3,PayPal,Yes,Direct,No,No,Silver,3.2254435957409493,High,2025-10-17,0
657,Male,40,93770,Home,1826.7781561011543,3,38,14,8.78765103280922,9,Cash on Delivery,No,Direct,No,No,Gold,2.4157121078456787,High,2025-10-18,0
658,Male,59,111055,Home,741.9786199549883,28,25,5,6.425617423560728,86,Debit Card,Yes,Friend Referral,Yes,No,Gold,4.300184007547241,Medium,2025-10-19,1
659,Female,39,46966,Home,878.3044843288532,6,45,14,7.547827845071284,87,PayPal,No,Friend Referral,Yes,Yes,Gold,7.748069720925717,Low,2025-10-20,0
660,Female,38,140133,Fashion,469.9215436959776,5,13,4,2.0364020866258334,76,Cash on Delivery,No,Social Media,No,Yes,Bronze,4.812151199222311,High,2025-10-21,0
661,Female,44,101709,Home,1214.3367518641035,22,44,18,6.293134589210694,74,Cash on Delivery,No,Social Media,Yes,Yes,Gold,7.174482919175734,Medium,2025-10-22,0
662,Male,48,79889,Electronics,1209.8662686216899,26,43,18,7.002691331384636,34,Credit Card,No,Social Media,No,No,Silver,5.381591281218329,Medium,2025-10-23,0
663,Male,23,46987,Beauty,775.7907640591775,17,23,9,2.80641558622413,43,PayPal,Yes,Google,No,Yes,Silver,4.064348949404003,Low,2025-10-24,0
664,Female,44,98714,Beauty,699.4180000205268,23,40,11,8.92139259619233,74,Credit Card,No,Social Media,Yes,Yes,Silver,6.909556720500285,Medium,2025-10-25,0
665,Male,57,124874,Groceries,1775.680400952146,25,0,3,2.754970637689178,94,PayPal,No,Google,No,Yes,Silver,4.035260826297481,Low,2025-10-26,0
666,Male,51,78348,Electronics,797.4042673022926,2,42,17,3.8212962386180536,22,Credit Card,No,Google,No,Yes,Gold,7.014711278827708,High,2025-10-27,0
667,Female,29,44596,Home,1012.3269347010961,26,21,15,6.585011623211127,70,Credit Card,Yes,Social Media,No,No,Bronze,2.68682577181824,Medium,2025-10-28,0
668,Female,62,53174,Beauty,602.4442867286148,15,22,7,6.745150586176577,114,Debit Card,Yes,Social Media,Yes,Yes,Silver,1.4660980532224108,High,2025-10-29,1
669,Male,24,84106,Electronics,1584.2005315463985,5,18,3,7.294462668886306,2,Credit Card,Yes,Google,Yes,Yes,Silver,6.914858482722037,Medium,2025-10-30,0
670,Male,27,127510,Beauty,825.0239059532287,26,17,11,2.008105417613851,94,Debit Card,Yes,Friend Referral,Yes,Yes,Bronze,4.905613728445001,Medium,2025-10-31,1
671,Male,62,89967,Home,1051.5415407614328,20,11,1,8.645179869356998,66,Cash on Delivery,Yes,Direct,No,Yes,Bronze,7.168192986867201,High,2025-11-01,0
672,Female,34,79182,Beauty,544.0464816163397,6,27,3,5.795624190549339,32,PayPal,Yes,Direct,Yes,No,Silver,7.533704052442874,Medium,2025-11-02,1
673,Female,43,113300,Groceries,1975.936205065441,6,27,4,5.241896146945615,106,Cash on Delivery,No,Direct,Yes,No,Silver,0.9022129277858688,High,2025-11-03,0
674,Female,38,107163,Groceries,618.4166948012596,27,32,2,9.829878620621587,16,PayPal,No,Friend Referral,Yes,Yes,Bronze,4.257269763941513,High,2025-11-04,1
675,Female,45,59310,Beauty,1552.9479352658257,18,18,8,7.663404672469178,76,Cash on Delivery,No,Google,No,No,Silver,3.3122341180589694,Low,2025-11-05,0
676,Male,63,76088,Electronics,883.6165181956804,18,27,17,2.062054239574374,1,PayPal,Yes,Social Media,No,No,Silver,5.193937978025879,High,2025-11-06,0
677,Female,19,148803,Electronics,452.12393991407276,4,48,10,7.808852505036167,117,Credit Card,No,Google,Yes,No,Gold,6.451933979017427,Low,2025-11-07,0
678,Female,60,28906,Electronics,1609.4515897314793,17,36,2,1.8572404057558254,72,PayPal,No,Google,Yes,No,Bronze,2.604426619807767,High,2025-11-08,0
679,Female,18,56914,Beauty,700.5332386066342,25,25,1,1.2472350626168636,48,PayPal,Yes,Social Media,Yes,Yes,Gold,4.675987882798787,Medium,2025-11-09,0
680,Female,53,130350,Electronics,1737.1270274257315,14,34,8,4.632633057429074,50,Cash on Delivery,No,Friend Referral,No,No,Gold,5.815464349286747,High,2025-11-10,1
681,Female,43,65379,Home,1834.7515105897548,14,33,13,9.942203555372968,13,Cash on Delivery,Yes,Direct,Yes,No,Bronze,1.5082331212680051,Medium,2025-11-11,0
682,Male,46,98612,Groceries,1726.656479012988,13,34,3,2.5739554257537636,15,Cash on Delivery,No,Direct,No,Yes,Gold,6.605501794634502,Low,2025-11-12,0
683,Male,38,134828,Home,118.26543387327102,7,39,8,7.05379909174111,53,Debit Card,Yes,Google,No,Yes,Silver,5.045821998897298,Medium,2025-11-13,0
684,Female,28,147445,Electronics,1585.378022759956,12,15,12,2.560564595855074,44,Debit Card,Yes,Friend Referral,No,Yes,Gold,7.621530778352389,High,2025-11-14,0
685,Male,57,57650,Home,852.1119596733306,23,37,17,7.5230827746254745,8,PayPal,Yes,Direct,Yes,Yes,Bronze,3.0464668934801997,Medium,2025-11-15,0
686,Female,28,66881,Electronics,1753.759694355339,15,12,14,5.548183014140435,74,PayPal,No,Friend Referral,Yes,No,Silver,1.3110945675289898,Low,2025-11-16,0
687,Female,53,66413,Beauty,1294.0108122352406,19,22,9,7.119745390804386,46,Credit Card,No,Social Media,No,Yes,Silver,4.29875900777694,Medium,2025-11-17,0
688,Male,56,26012,Home,1675.6041115807188,11,21,15,2.8258585832281113,69,Credit Card,Yes,Google,No,No,Silver,1.1435807878207913,Medium,2025-11-18,0
689,Male,57,70115,Beauty,1023.8919512403289,15,15,11,7.710654992684518,114,PayPal,Yes,Google,No,No,Silver,7.771448924930051,High,2025-11-19,0
690,Female,52,27151,Beauty,1093.299733967919,12,27,19,9.96057153660436,19,Debit Card,No,Friend Referral,No,Yes,Gold,0.7901371869289365,High,2025-11-20,0
691,Female,51,77716,Fashion,331.5558826606511,3,47,4,6.990854505633638,111,PayPal,No,Direct,Yes,Yes,Gold,6.15127925830481,Medium,2025-11-21,0
692,Female,64,113747,Electronics,1578.7753494442431,17,34,1,5.441319982655899,38,Credit Card,Yes,Friend Referral,Yes,No,Silver,4.43826798606683,Low,2025-11-22,0
693,Male,41,112653,Groceries,867.8097427505948,3,44,9,9.308565897573382,11,Debit Card,No,Social Media,No,No,Bronze,3.2646548937371653,Medium,2025-11-23,0
694,Female,39,56378,Electronics,1025.156230629586,19,45,0,1.1426665800868867,117,Debit Card,No,Direct,No,Yes,Silver,0.9938162338149099,Low,2025-11-24,0
695,Female,22,62652,Groceries,1580.9405424866297,20,7,6,7.56931167357239,43,Credit Card,No,Direct,No,Yes,Gold,5.1662519313020585,Low,2025-11-25,0
696,Female,50,92430,Electronics,1217.7485301549061,4,43,16,8.998718651324316,20,PayPal,Yes,Friend Referral,Yes,Yes,Silver,4.8891524704321645,Low,2025-11-26,0
697,Male,53,33467,Beauty,442.1425185132015,3,21,15,1.555071252588617,20,Cash on Delivery,Yes,Social Media,No,No,Gold,2.606624548006998,Medium,2025-11-27,0
698,Female,64,51010,Home,1200.9536853442407,26,20,2,5.050577533741824,21,PayPal,No,Direct,Yes,No,Silver,7.3266627605773404,Low,2025-11-28,0
699,Female,37,148647,Home,844.8840730603288,16,25,13,2.84247508554999,82,PayPal,Yes,Google,No,Yes,Bronze,2.7808250550712765,Medium,2025-11-29,0
700,Male,36,141999,Fashion,965.5748069855322,12,39,9,6.098663490290471,57,Credit Card,No,Social Media,Yes,No,Silver,3.872940579440796,Low,2025-11-30,0
701,Female,52,134793,Groceries,105.20698508520218,8,20,6,6.845886627432945,50,Debit Card,No,Direct,Yes,Yes,Bronze,4.578218419389918,Low,2025-12-01,0
702,Female,60,74691,Groceries,459.5572315567491,24,24,16,3.723608646358795,74,Credit Card,Yes,Friend Referral,No,No,Bronze,1.2517390863221456,Medium,2025-12-02,0
703,Male,34,84157,Groceries,598.0242586930051,29,40,5,5.139835027102907,98,PayPal,Yes,Direct,Yes,No,Silver,7.491212894102243,High,2025-12-03,0
704,Female,62,128177,Beauty,1440.2720153246712,29,0,3,3.5140553674890356,26,Cash on Delivery,Yes,Google,Yes,Yes,Bronze,3.3090211433828083,High,2025-12-04,0
705,Male,60,32289,Groceries,72.41032293132486,17,5,16,4.324520480096024,30,Cash on Delivery,No,Social Media,Yes,Yes,Bronze,1.105844104057577,Medium,2025-12-05,1
706,Male,51,64976,Home,847.1156593968075,7,22,8,2.4358596101958123,73,Cash on Delivery,No,Direct,Yes,Yes,Gold,3.404683802564975,Medium,2025-12-06,0
707,Female,26,63596,Beauty,1851.852397330179,11,22,3,8.970034992270683,110,Credit Card,Yes,Google,No,No,Gold,5.001519103194355,High,2025-12-07,0
708,Female,43,43171,Electronics,268.1672022707915,18,42,6,1.0900936950322277,115,Debit Card,Yes,Direct,No,No,Bronze,4.352395038659972,High,2025-12-08,0
709,Female,19,120441,Groceries,1057.0275570262916,1,42,1,8.941682677994097,31,Credit Card,Yes,Direct,No,Yes,Silver,5.709064805279555,High,2025-12-09,0
710,Female,26,146296,Groceries,1583.7186456621516,3,22,16,6.145109905147646,42,Cash on Delivery,No,Social Media,No,No,Bronze,0.9161295655093298,Medium,2025-12-10,0
711,Male,26,106365,Electronics,1887.9360496642275,4,31,7,3.9849205975931574,119,PayPal,No,Friend Referral,No,Yes,Silver,2.634054577040421,Low,2025-12-11,0
712,Female,57,138218,Groceries,1506.2144470907501,13,29,14,7.507514129142968,68,Debit Card,No,Friend Referral,Yes,No,Gold,6.644229326300767,Medium,2025-12-12,1
713,Male,34,119590,Electronics,1455.102819856592,6,12,14,5.569769366763979,61,Credit Card,Yes,Google,Yes,Yes,Silver,1.0992026584352064,High,2025-12-13,0
714,Female,18,134014,Beauty,1661.6517758817367,26,42,7,5.491977922968458,61,Credit Card,Yes,Google,Yes,No,Bronze,6.916144660219682,Low,2025-12-14,0
715,Female,42,64139,Home,920.0923809062101,14,17,15,1.991280546270698,70,Debit Card,No,Google,Yes,No,Bronze,1.189220690578297,Medium,2025-12-15,0
716,Female,60,68713,Electronics,1621.3968386047745,5,22,18,4.505644233508678,78,Debit Card,Yes,Social Media,No,No,Bronze,6.758406611687722,High,2025-12-16,0
717,Male,57,49734,Fashion,65.5305892536297,16,14,10,3.16957911271063,68,PayPal,Yes,Friend Referral,No,No,Bronze,3.20591300809045,Medium,2025-12-17,0
718,Female,59,92588,Electronics,1852.8940579847695,15,32,1,1.141263150366517,90,Debit Card,Yes,Google,Yes,Yes,Bronze,5.091567974429118,Low,2025-12-18,0
719,Female,42,83646,Groceries,914.4476935584919,15,20,16,4.24089667703902,111,PayPal,Yes,Google,No,No,Silver,1.6466533673599864,High,2025-12-19,0
720,Female,56,23654,Beauty,1129.0913663382078,4,38,15,1.8083991648304427,112,Cash on Delivery,No,Direct,Yes,Yes,Bronze,0.9962654129388564,Medium,2025-12-20,0
721,Female,52,109022,Beauty,547.0203853840205,8,22,14,3.3114703395266667,103,Cash on Delivery,Yes,Direct,Yes,Yes,Gold,2.119536530151013,Low,2025-12-21,1
722,Male,20,38743,Electronics,1497.9351240388219,27,26,12,1.8326495906478502,17,Credit Card,No,Google,No,Yes,Bronze,1.4589036343152166,Low,2025-12-22,0
723,Female,54,68368,Home,199.43982262673518,16,44,14,1.9084746300075897,19,Cash on Delivery,No,Direct,No,Yes,Silver,2.8430442325972383,Medium,2025-12-23,0
724,Male,61,110025,Fashion,1751.6398149663287,28,43,3,2.7911016497366945,51,Cash on Delivery,Yes,Direct,No,No,Bronze,4.3578743488326515,Low,2025-12-24,0
725,Male,61,94172,Beauty,1664.8278165623683,16,17,15,9.998643200377602,113,PayPal,No,Direct,No,Yes,Bronze,4.915695976737571,High,2025-12-25,0
726,Male,47,26441,Groceries,471.31722667729446,4,23,11,1.019657285715239,70,Credit Card,No,Social Media,No,No,Silver,6.424010805348072,Low,2025-12-26,1
727,Male,55,139735,Groceries,1628.1825766562615,13,46,3,6.748053725083647,63,Debit Card,Yes,Google,No,No,Bronze,5.42179919936269,Medium,2025-12-27,0
728,Male,51,44611,Home,1583.3975794698888,26,39,2,2.271193282239016,93,Credit Card,No,Google,No,No,Silver,5.065687438471647,High,2025-12-28,0
729,Male,29,139891,Beauty,1282.8223656202006,28,41,16,9.285653230396981,75,Cash on Delivery,No,Direct,Yes,No,Bronze,3.58836520614331,Low,2025-12-29,0
730,Female,36,127971,Electronics,778.3643449543907,13,6,17,1.842696040002663,80,Debit Card,No,Social Media,No,Yes,Gold,4.05356326220104,Low,2025-12-30,0
731,Male,54,32149,Groceries,579.4225706546423,2,49,17,9.59556868413613,30,Credit Card,No,Direct,Yes,No,Bronze,3.6089062204263582,High,2025-12-31,0
732,Male,61,120102,Home,501.97800106423256,3,47,16,6.498337487351302,25,Credit Card,No,Social Media,Yes,Yes,Silver,6.816245225460373,High,2026-01-01,0
733,Male,34,79189,Beauty,671.2874773890339,22,19,11,1.0114126922394122,104,Credit Card,No,Google,No,No,Gold,2.2250033941129987,Low,2026-01-02,1
734,Female,27,127904,Beauty,1811.9389646934342,8,26,3,9.046064781251255,75,Credit Card,No,Direct,Yes,No,Silver,0.5429069865647347,High,2026-01-03,0
735,Female,64,41675,Beauty,201.3995131781235,24,5,11,5.695406212302265,71,PayPal,No,Google,No,Yes,Bronze,5.384899229196795,Medium,2026-01-04,0
736,Male,29,91031,Beauty,1666.2989886932694,15,26,19,3.3640276179743607,26,Credit Card,Yes,Social Media,Yes,No,Gold,2.0184663772912357,Low,2026-01-05,0
737,Female,33,62668,Beauty,730.335646331556,11,8,14,7.905512597640671,56,Cash on Delivery,Yes,Friend Referral,Yes,No,Silver,7.17586352232357,Medium,2026-01-06,0
738,Male,41,33673,Groceries,1067.1188222221485,9,44,15,9.33998998498183,22,Cash on Delivery,Yes,Social Media,Yes,No,Gold,6.9428474727999205,Low,2026-01-07,0
739,Male,36,149582,Home,1599.2469856145567,7,30,4,5.353217408321145,89,PayPal,No,Friend Referral,No,No,Gold,1.0754552894615441,Medium,2026-01-08,0
740,Female,25,96666,Beauty,1774.534266694794,13,20,14,3.839981269987998,19,Debit Card,No,Google,Yes,No,Silver,1.29791304060558,Medium,2026-01-09,0
741,Male,48,108204,Fashion,722.3237691416616,2,25,16,8.10050611541434,31,Debit Card,No,Google,Yes,Yes,Gold,4.213786941849998,High,2026-01-10,0
742,Female,38,100758,Fashion,950.5947884864652,8,39,17,7.136069480096092,26,Cash on Delivery,Yes,Direct,Yes,No,Silver,5.06916997077016,Low,2026-01-11,0
743,Female,34,85429,Home,858.306326392745,7,47,4,8.99877235375245,42,Cash on Delivery,Yes,Friend Referral,No,No,Gold,2.5618125311168054,High,2026-01-12,0
744,Male,40,43669,Electronics,75.83951533262557,24,44,12,7.232626114850737,41,PayPal,Yes,Social Media,Yes,Yes,Gold,5.875982875245279,High,2026-01-13,1
745,Male,54,54068,Electronics,627.0886332743804,12,12,18,3.1917550500958267,100,Debit Card,No,Google,No,No,Gold,4.961870156891536,Low,2026-01-14,0
746,Female,33,108789,Electronics,945.4190057784956,19,48,12,9.384933247831171,23,Debit Card,Yes,Friend Referral,Yes,Yes,Bronze,2.93618082311416,Medium,2026-01-15,0
747,Male,23,29435,Fashion,851.6325373168576,7,22,17,1.9435217248539218,47,Credit Card,Yes,Social Media,Yes,No,Bronze,0.6902861603173669,Low,2026-01-16,0
748,Male,25,114088,Electronics,1457.761993655575,10,19,13,3.411484750961631,13,Credit Card,No,Friend Referral,Yes,No,Silver,6.126127109738882,Low,2026-01-17,0
749,Male,42,72249,Groceries,800.3670535811513,29,36,3,5.68175146951497,89,Credit Card,Yes,Social Media,No,Yes,Gold,2.1106524936881206,Low,2026-01-18,0
750,Female,35,57384,Beauty,1004.284075492807,25,27,3,6.091678234638112,66,PayPal,No,Social Media,Yes,No,Silver,6.758553075969713,High,2026-01-19,0
751,Female,42,148782,Fashion,887.7367546581086,16,16,19,1.1377952796421489,66,Cash on Delivery,Yes,Social Media,Yes,No,Bronze,3.652176950406914,Low,2026-01-20,1
752,Male,29,101929,Home,1494.2209903440225,3,27,19,8.02515453238846,16,PayPal,No,Social Media,Yes,Yes,Bronze,4.828080819738241,Low,2026-01-21,0
753,Female,32,147959,Home,1732.7961780245769,10,40,18,4.2544658658285055,73,Debit Card,No,Friend Referral,Yes,Yes,Bronze,7.047115478067514,Low,2026-01-22,1
754,Female,43,96153,Beauty,1087.1837040646526,6,1,12,4.65776686901924,28,Cash on Delivery,No,Friend Referral,No,No,Bronze,6.977172506899651,Medium,2026-01-23,0
755,Female,58,124056,Fashion,1589.3927786806228,18,24,11,8.284325899932512,77,Credit Card,No,Direct,Yes,Yes,Silver,3.2863968143267996,Medium,2026-01-24,0
756,Female,62,95388,Electronics,628.7340299387087,18,49,6,4.413550525547901,35,PayPal,No,Friend Referral,Yes,No,Gold,2.0666666953613233,Medium,2026-01-25,0
757,Female,43,51401,Electronics,1105.670739806674,5,40,11,1.4250238884527935,41,PayPal,Yes,Friend Referral,Yes,Yes,Silver,6.31359558296446,Medium,2026-01-26,0
758,Male,64,145511,Groceries,723.1984096564463,21,5,3,2.587957934233153,77,Credit Card,No,Direct,Yes,No,Gold,3.748101527015984,High,2026-01-27,0
759,Male,49,91831,Groceries,857.6918048650691,29,10,1,9.603128551493642,31,PayPal,No,Friend Referral,No,Yes,Bronze,1.9403149516925307,High,2026-01-28,0
760,Male,27,139503,Electronics,1478.2070363847038,7,37,1,1.6336482616226276,85,Credit Card,No,Social Media,Yes,Yes,Gold,7.2831900673786265,Low,2026-01-29,0
761,Female,33,135760,Home,1769.2418405487897,28,5,4,4.194380808712146,32,Debit Card,No,Google,Yes,Yes,Bronze,1.9857814568081553,High,2026-01-30,0
762,Female,24,121529,Home,286.91601262114256,2,44,9,5.528612503462101,54,Cash on Delivery,Yes,Google,No,Yes,Silver,0.6935537614342331,Medium,2026-01-31,0
763,Male,34,147834,Groceries,1287.546550150392,11,10,9,5.43952744604704,98,Debit Card,No,Direct,Yes,Yes,Gold,0.6520998032556498,Low,2026-02-01,0
764,Female,40,54084,Beauty,1185.180424776707,13,13,8,1.0356394871092847,72,Debit Card,Yes,Friend Referral,Yes,Yes,Silver,5.167365173406982,Low,2026-02-02,0
765,Male,43,140387,Electronics,280.9093263930672,23,1,12,5.510464583117413,59,Credit Card,No,Friend Referral,Yes,Yes,Bronze,5.462562955381477,Medium,2026-02-03,0
766,Male,38,130641,Groceries,463.1939443582127,5,39,6,4.453952121796683,41,PayPal,No,Direct,No,Yes,Silver,2.8328127879273794,Medium,2026-02-04,0
767,Male,39,125111,Groceries,656.4548647287265,6,2,4,9.748714019271015,112,Debit Card,Yes,Google,Yes,Yes,Bronze,2.9000824193529753,Medium,2026-02-05,0
768,Female,24,75826,Electronics,375.51558809412785,24,34,9,2.4324317559444686,66,Debit Card,Yes,Social Media,No,No,Bronze,3.0462043629495708,High,2026-02-06,0
769,Female,31,56451,Electronics,525.2724909224664,26,32,9,4.187387770835455,102,Debit Card,Yes,Friend Referral,No,Yes,Bronze,5.60118910069159,Low,2026-02-07,0
770,Male,32,27227,Home,571.8215577803296,29,23,5,4.775333365808377,96,PayPal,No,Direct,No,No,Silver,0.9360034327012143,Medium,2026-02-08,1
771,Male,24,51910,Beauty,704.5639744261663,14,18,18,4.5162418339085395,54,PayPal,Yes,Social Media,No,Yes,Silver,7.468372645184942,Low,2026-02-09,1
772,Male,26,56041,Beauty,1511.31138296226,12,17,7,6.9924774488667625,40,Credit Card,No,Direct,No,No,Gold,2.1689078313308485,Low,2026-02-10,1
773,Male,25,108920,Electronics,1165.2287975086713,4,48,0,2.9396157179299194,28,Debit Card,Yes,Direct,No,No,Gold,7.997549039315691,High,2026-02-11,0
774,Female,40,85681,Fashion,1973.1810103052328,29,23,16,2.9896439753259263,37,Cash on Delivery,Yes,Direct,No,Yes,Silver,1.7864202034039023,Low,2026-02-12,0
775,Female,46,123314,Groceries,858.7348625865685,23,44,6,7.562898536507678,105,PayPal,No,Google,Yes,Yes,Silver,6.286598429842831,Medium,2026-02-13,0
776,Male,35,101571,Groceries,1520.036893982004,6,34,13,5.502614668103616,65,Credit Card,Yes,Google,Yes,No,Silver,2.175594086972188,Medium,2026-02-14,0
777,Male,48,85481,Electronics,1749.3634216842408,10,0,16,4.736401084515794,105,Debit Card,Yes,Direct,No,No,Silver,1.1063510123244047,Low,2026-02-15,1
778,Female,47,88576,Fashion,1374.0080614241817,18,35,8,2.5228274650952662,74,Cash on Delivery,No,Friend Referral,No,Yes,Bronze,7.061999932629867,Low,2026-02-16,0
779,Female,56,127958,Home,853.1362438141172,15,24,16,2.6877450062094996,55,PayPal,No,Social Media,No,Yes,Bronze,6.940634443931689,High,2026-02-17,0
780,Male,52,149265,Electronics,1519.5095299542184,8,44,4,1.0949647313431048,4,Cash on Delivery,No,Friend Referral,No,Yes,Bronze,3.5267779433720103,Medium,2026-02-18,0
781,Male,35,147556,Electronics,447.1509186567355,26,48,19,1.822836419755383,99,PayPal,Yes,Google,No,No,Silver,5.767971069053202,Medium,2026-02-19,0
782,Male,59,84174,Groceries,688.7267221012582,9,42,7,6.01154825221217,10,Credit Card,Yes,Social Media,No,Yes,Bronze,4.677994495129378,Low,2026-02-20,0
783,Female,56,46160,Electronics,1116.036247443613,5,33,5,9.02685817007569,47,Cash on Delivery,Yes,Direct,Yes,Yes,Bronze,6.897170852553116,Low,2026-02-21,0
784,Female,34,135170,Electronics,1172.0483052079892,10,24,10,3.584482886175017,75,Debit Card,Yes,Friend Referral,Yes,Yes,Gold,2.862919769889908,Low,2026-02-22,1
785,Female,31,137867,Electronics,93.17587717162743,20,15,18,3.949725033065153,14,Debit Card,Yes,Friend Referral,No,Yes,Gold,4.427542999992388,Medium,2026-02-23,1
786,Male,48,37633,Groceries,1892.972668074217,6,33,3,2.0404504955036096,38,PayPal,No,Direct,No,Yes,Bronze,4.140292784034129,Low,2026-02-24,0
787,Male,41,114880,Home,1408.4231788739105,16,28,17,4.497678510463925,12,Debit Card,Yes,Friend Referral,No,No,Bronze,3.1542936969264406,High,2026-02-25,0
788,Female,52,37014,Home,1016.6223129521876,24,18,0,1.3349953411239626,45,Cash on Delivery,No,Google,Yes,No,Bronze,7.185912984172792,High,2026-02-26,0
789,Female,61,100532,Electronics,1869.5981070962014,27,22,12,9.258406266357103,17,Credit Card,Yes,Direct,No,Yes,Silver,1.744084434969016,Low,2026-02-27,0
790,Male,62,69104,Groceries,906.2363522391156,3,18,13,7.058002133120758,80,PayPal,No,Friend Referral,Yes,Yes,Gold,1.6213147964052212,High,2026-02-28,1
791,Female,51,61621,Home,1961.849362027225,10,24,0,9.91673928453897,35,Cash on Delivery,Yes,Direct,Yes,No,Gold,4.826821514920635,High,2026-03-01,0
792,Female,20,97231,Home,1048.955276624796,11,15,10,8.945408464106443,66,PayPal,Yes,Social Media,Yes,Yes,Gold,5.4312067248870655,High,2026-03-02,0
793,Male,54,88388,Home,272.8572514960599,11,8,16,5.256915343283374,75,Credit Card,No,Direct,No,No,Bronze,1.9596444074342387,High,2026-03-03,0
794,Female,60,36014,Groceries,1541.3618962955907,17,0,3,5.6771652803533925,41,PayPal,Yes,Friend Referral,No,Yes,Silver,3.4303808169096808,High,2026-03-04,0
795,Male,57,112578,Groceries,1373.850563901789,4,41,11,2.7151844186547445,67,Debit Card,No,Google,Yes,No,Gold,7.599228822340578,Medium,2026-03-05,0
796,Male,43,53755,Electronics,1557.3241065458942,4,18,9,5.158354085556001,29,Debit Card,Yes,Direct,Yes,No,Gold,2.349630670180055,Low,2026-03-06,0
797,Male,40,60390,Beauty,1905.311956015078,17,32,5,9.127250861435305,18,PayPal,Yes,Direct,Yes,Yes,Silver,5.512705265880456,High,2026-03-07,0
798,Male,61,43711,Home,1564.1541401694853,9,33,0,1.4576808127223901,20,Credit Card,No,Friend Referral,Yes,No,Bronze,6.051120452731931,Low,2026-03-08,0
799,Male,56,111658,Beauty,1242.1063743224613,19,15,6,8.772011226984787,111,Credit Card,Yes,Google,No,Yes,Bronze,3.8609652459886967,High,2026-03-09,0
800,Male,32,77993,Groceries,1721.7523596036397,5,43,15,4.068530214783488,14,Debit Card,No,Google,Yes,No,Gold,7.531444900696872,Medium,2026-03-10,0
801,Male,21,94696,Groceries,1362.8305567413365,22,39,13,9.09561488586679,34,Credit Card,Yes,Social Media,No,Yes,Gold,6.024925514140929,Medium,2026-03-11,0
802,Female,46,47213,Groceries,845.83216081055,24,17,19,9.467919157073363,49,PayPal,Yes,Social Media,Yes,Yes,Silver,3.9344343489567337,High,2026-03-12,0
803,Male,39,135788,Beauty,1776.9585402714579,6,33,19,7.037783983017153,54,Cash on Delivery,Yes,Friend Referral,No,Yes,Gold,4.770014013320705,High,2026-03-13,0
804,Male,42,124956,Groceries,482.7058985295271,3,24,5,6.979814079334101,31,PayPal,Yes,Google,Yes,No,Silver,5.694600825688255,High,2026-03-14,0
805,Female,30,77784,Electronics,1443.5504860720123,22,44,4,5.07478903937866,58,Debit Card,Yes,Google,No,Yes,Gold,4.9414263532191365,Medium,2026-03-15,0
806,Female,35,27421,Groceries,1769.0487371344761,1,5,17,8.519862020893367,104,Debit Card,Yes,Social Media,No,Yes,Gold,7.090231878695569,Medium,2026-03-16,1
807,Female,50,106936,Fashion,1476.0672134214276,20,20,14,9.654514825899549,42,Debit Card,Yes,Social Media,No,Yes,Gold,3.176664967103009,Low,2026-03-17,0
808,Male,33,119073,Beauty,1409.687067155021,22,5,5,7.975736203052073,58,Credit Card,No,Friend Referral,Yes,No,Bronze,2.749143050418537,Medium,2026-03-18,0
809,Female,62,37727,Fashion,1517.6446734400802,16,31,18,6.597430603810383,82,PayPal,Yes,Google,No,Yes,Silver,2.1037916712144824,High,2026-03-19,0
810,Male,59,132418,Groceries,956.8577341862565,23,40,0,6.461136062392031,30,Cash on Delivery,Yes,Direct,Yes,No,Silver,0.7833722604844635,Low,2026-03-20,0
811,Male,61,24358,Electronics,1754.6328302062007,11,47,0,8.64522911425296,25,PayPal,Yes,Social Media,No,No,Bronze,0.822604732850415,Medium,2026-03-21,0
812,Male,19,85108,Home,446.70112651537784,13,42,12,5.870833891941685,63,Cash on Delivery,No,Friend Referral,No,No,Bronze,7.025413948319621,Medium,2026-03-22,1
813,Male,52,146609,Groceries,298.40351120066157,27,38,2,8.234738976239404,19,PayPal,No,Google,Yes,Yes,Bronze,5.587948598044305,High,2026-03-23,0
814,Female,59,114018,Electronics,606.7421212310975,10,30,9,5.579967296568212,72,Debit Card,Yes,Google,No,Yes,Silver,5.453993115773645,Low,2026-03-24,0
815,Female,51,144457,Beauty,1086.5759237112366,3,41,2,1.5619984747653173,92,Cash on Delivery,Yes,Social Media,No,No,Gold,5.109821142011645,Medium,2026-03-25,0
816,Male,47,52117,Fashion,1045.5955010482094,9,9,8,4.455523080137397,8,PayPal,Yes,Friend Referral,Yes,Yes,Bronze,6.869143585205786,Medium,2026-03-26,0
817,Male,30,108700,Fashion,1650.167577469344,28,29,7,4.999968619043488,95,Credit Card,No,Direct,No,Yes,Bronze,4.1020019424922065,High,2026-03-27,0
818,Male,30,51910,Fashion,838.908879987834,12,17,2,2.274555204879555,3,Credit Card,Yes,Social Media,No,No,Bronze,7.028081214187252,Low,2026-03-28,0
